id|gen|sp|en|lat|lng|url|file|file-name
825936|Leptasthenura|setaria|Araucaria Tit-Spinetail|-29.3233|-50.8158|//xeno-canto.org/825936|https://xeno-canto.org/825936/download|XC825936-ZOOM0050_Araucaria-Tit-Spinetail_Floresta-Nacional-de-Canela_01-08-2023_09-28AM_HNorambuena.wav
971117|Phacellodomus|rufifrons|Rufous-fronted Thornbird|-24.8287|-65.2339|//xeno-canto.org/971117|https://xeno-canto.org/971117/download|XC971117-Rufous-fronted-Thornbird-(song,-Argentina,-Finca-La-Montana,-221211_013).wav
912381|Phacellodomus|inornatus|Plain Thornbird|4.2844|-73.563|//xeno-canto.org/912381|https://xeno-canto.org/912381/download|XC912381-Phacellodomus-inornatus_Camana_MixPre-4660.wav
965857|Phacellodomus|striaticeps|Streak-fronted Thornbird|-26.7399|-65.7717|//xeno-canto.org/965857|https://xeno-canto.org/965857/download|XC965857-Streak-fronted-Thornbird-(song,-Argentina,-El-Infiernillo,-221208_032).wav
465053|Phacellodomus|sibilatrix|Little Thornbird|-32.2692|-63.3694|//xeno-canto.org/465053|https://xeno-canto.org/465053/download|XC465053-PhacelsibinNestTAPE42side1VillaMariaCBA.mp3
856030|Phacellodomus|dorsalis|Chestnut-backed Thornbird|-6.8702|-78.0829|//xeno-canto.org/856030|https://xeno-canto.org/856030/download|XC856030-Chestnut-backed-Thronbird-song1,-Cajamarca-,03.12.23.wav
971135|Phacellodomus|maculipectus|Spot-breasted Thornbird|-24.1096|-65.4802|//xeno-canto.org/971135|https://xeno-canto.org/971135/download|XC971135-Spot-breasted-Thornbird-(song,-Argentina,-Yala,-221211_040).wav
972625|Phacellodomus|striaticollis|Freckle-breasted Thornbird|-34.203|-58.8842|//xeno-canto.org/972625|https://xeno-canto.org/972625/download|XC972625-Freckle-breasted-Thornbird-(song,-Argentina,-Otamendi,-221223_012).wav
972559|Phacellodomus|ruber|Greater Thornbird|-28.5333|-57.1297|//xeno-canto.org/972559|https://xeno-canto.org/972559/download|XC972559-Greater-Thornbird-(song,-Argentina,-Ibera,-221220_015).wav
422987|Phacellodomus|erythrophthalmus|Orange-eyed Thornbird|-23.8136|-46.1782|//xeno-canto.org/422987|https://xeno-canto.org/422987/download|XC422987-2439 Phacellodomus erythrophthalmus (song in resp pb)PqNeblinas_Suzano190418FIG.mp3
895878|Phacellodomus|ferrugineigula|Orange-breasted Thornbird|-31.1799|-55.7666|//xeno-canto.org/895878|https://xeno-canto.org/895878/download|XC895878-Tiotío-Ojo-Rojo-(song).mp3
880818|Hellmayrea|gularis|White-browed Spinetail|2.2369|-75.431|//xeno-canto.org/880818|https://xeno-canto.org/880818/download|XC880818-HEGU28feb2024.wav
972557|Anumbius|annumbi|Firewood-gatherer|-28.5333|-57.1297|//xeno-canto.org/972557|https://xeno-canto.org/972557/download|XC972557-Firewood-gatherer-(song,-Argentina,-Ibera,-221220_024).wav
272902|Coryphistera|alaudina|Lark-like Brushrunner|-25.582|-63.235|//xeno-canto.org/272902|https://xeno-canto.org/272902/download|XC272902-Lark-like Brushrunner song A.mp3
971149|Asthenes|dorbignyi|Rusty-vented Canastero|-22.1312|-65.4633|//xeno-canto.org/971149|https://xeno-canto.org/971149/download|XC971149-Creamy-breasted-Canastero-(song,-Argentina,-Yavi,-221213_006).wav
938963|Asthenes|arequipae|Dark-winged Canastero|-12.9584|-75.7295|//xeno-canto.org/938963|https://xeno-canto.org/938963/download|XC938963-Dark-winged-Canastero-Ortigal-(1).mp3
333332|Asthenes|huancavelicae|Pale-tailed Canastero|-12.5208|-74.9475|//xeno-canto.org/333332|https://xeno-canto.org/333332/download|XC333332-Creamy-breasted Canastero (huancavelicae) - Izcuchaca - 20160901C.mp3
296386|Asthenes|berlepschi|Berlepsch's Canastero|-15.827|-68.6442|//xeno-canto.org/296386|https://xeno-canto.org/296386/download|XC296386-BerlepschsCanastero_Bolivia_051415_song_call.mp3
823455|Asthenes|baeri|Short-billed Canastero|-30.2021|-57.5052|//xeno-canto.org/823455|https://xeno-canto.org/823455/download|XC823455-2023-07-27_Short-billed-Canastero,-Parque-Estadual-do-Espinilho,-RS,-Brazil_27-July-2023.wav
38083|Asthenes|luizae|Cipo Canastero|-19.3001|-43.5917|//xeno-canto.org/38083|https://xeno-canto.org/38083/download|R09_2383-Cipo-Canastero.mp3
686976|Asthenes|hudsoni|Hudson's Canastero|-32.035|-52.104|//xeno-canto.org/686976|https://xeno-canto.org/686976/download|XC686976-12-11-2021 14e3 Joao platino RIO GRANDE.mp3
449831|Asthenes|anthoides|Austral Canastero|-50.799568|-72.414177|//xeno-canto.org/449831|https://xeno-canto.org/449831/download|XC449831-LS100935 Austral Canasytero song A guanaco call C.mp3
922959|Asthenes|urubambensis|Line-fronted Canastero|-9.7373|-76.1698|//xeno-canto.org/922959|https://xeno-canto.org/922959/download|XC922959-LS110722-Line-fronted-Canastero-Bosque-Unchog-Peru-2024-Pritam-Baruah.mp3
812291|Asthenes|flammulata|Many-striped Canastero|-6.88|-77.7557|//xeno-canto.org/812291|https://xeno-canto.org/812291/download|XC812291-Many-striped-Canastero_Teaben_Pe_1jul2022_FSchmitt_2.mp3
82630|Asthenes|virgata|Junin Canastero|-11.619|-76.237|//xeno-canto.org/82630|https://xeno-canto.org/82630/download|Junin Canastero_S_Peru2.mp3
965886|Asthenes|maculicauda|Scribble-tailed Canastero|-26.7399|-65.7717|//xeno-canto.org/965886|https://xeno-canto.org/965886/download|XC965886-Scribble-tailed-Canastero-(song,-Argentina,-El-Infiernillo,-221208_028).wav
254146|Asthenes|wyatti|Streak-backed Canastero|8.6736|-70.9953|//xeno-canto.org/254146|https://xeno-canto.org/254146/download|XC254146-3922-Streak-backed-Canastero.mp3
965867|Asthenes|sclateri|Puna Canastero|-26.7399|-65.7717|//xeno-canto.org/965867|https://xeno-canto.org/965867/download|XC965867-Puna-Canastero-(song,-Argentina,-El-Infiernillo,-221208_020).wav
219145|Asthenes|humilis|Streak-throated Canastero|-15.6666666667|-70.3333333333|//xeno-canto.org/219145|https://xeno-canto.org/219145/download|XC219145-Streak-throated Canastero B 5528.mp3
971158|Asthenes|modesta|Cordilleran Canastero|-22.2023|-65.2112|//xeno-canto.org/971158|https://xeno-canto.org/971158/download|XC971158-Cordilleran-Canastero-(song,-Argentina,-Lizoite,-221213_044).wav
543345|Asthenes|moreirae|Itatiaia Spinetail|-22.3|-44.6|//xeno-canto.org/543345|https://xeno-canto.org/543345/download|XC543345-C. pallida spintail 30.10.18 (online-audio-converter.com).mp3
871354|Asthenes|pyrrholeuca|Sharp-billed Canastero|-38.4569|-71.369|//xeno-canto.org/871354|https://xeno-canto.org/871354/download|XC871354-canastero-de-cola-larga-original.wav
955513|Asthenes|harterti|Black-throated Thistletail|-16.2501|-67.7834|//xeno-canto.org/955513|https://xeno-canto.org/955513/download|XC955513-240908_7198_1.wav
229376|Asthenes|helleri|Puna Thistletail|-13.2|-71.5833333333|//xeno-canto.org/229376|https://xeno-canto.org/229376/download|XC229376-Puna Thistletail A 5497.mp3
353043|Asthenes|vilcabambae|Vilcabamba Thistletail|-12.9621|-72.9822|//xeno-canto.org/353043|https://xeno-canto.org/353043/download|XC353043-Vilcabamba Thistletail - Vilcabamba - 20160922E.mp3
675236|Asthenes|ayacuchensis|Ayacucho Thistletail|-13.1734|-73.5932|//xeno-canto.org/675236|https://xeno-canto.org/675236/download|XC675236-Ayacucho Thistletail2021-9-16-1.mp3
740372|Asthenes|pudibunda|Canyon Canastero|-18.2042|-69.574|//xeno-canto.org/740372|https://xeno-canto.org/740372/download|XC740372-Asthenes pudibunda_song_Putre_3-Feb-2020_HNorambuena.mp3
682110|Asthenes|ottonis|Rusty-fronted Canastero|-13.6273|-71.7267|//xeno-canto.org/682110|https://xeno-canto.org/682110/download|XC682110-Rusty-fronted Canastero (song) 20161229,LakeHuacarpary,PERU_2.mp3
471348|Asthenes|heterura|Maquis Canastero|-17.25|-66.6|//xeno-canto.org/471348|https://xeno-canto.org/471348/download|XC471348-Bolivia2000b_20000205_MaquisCanastero_song_14.mp3
229382|Asthenes|palpebralis|Eye-ringed Thistletail|-11.6666666667|-75|//xeno-canto.org/229382|https://xeno-canto.org/229382/download|XC229382-Eye-ringed Thistletail A 5494.mp3
404995|Asthenes|coryi|Ochre-browed Thistletail|8.85|-70.8333|//xeno-canto.org/404995|https://xeno-canto.org/404995/download|XC404995-096-2007-08-10 17_56_58 guachos Ochre-browed thistletail song B.mp3
771950|Asthenes|perijana|Perija Thistletail|10.3629|-72.9104|//xeno-canto.org/771950|https://xeno-canto.org/771950/download|XC771950-Asthenes_perijana-FL-calls-song-11Nov22-7.07am-3100m-LS117543_2a.mp3
922960|Asthenes|fuliginosa|White-chinned Thistletail|-9.7373|-76.1698|//xeno-canto.org/922960|https://xeno-canto.org/922960/download|XC922960-LS110723-White-chinned-Thistletail-Bosque-Unchog-Peru-2024-Pritam-Baruah.mp3
345224|Asthenes|griseomurina|Mouse-colored Thistletail|-3.6795|-79.2376|//xeno-canto.org/345224|https://xeno-canto.org/345224/download|XC345224-R42_0015 Mouse-colored Thistletail Crescent-faced AP Acacana.mp3
830944|Acrobatornis|fonsecai|Pink-legged Graveteiro|-15.3156|-39.4982|//xeno-canto.org/830944|https://xeno-canto.org/830944/download|XC830944-acrobatornis.wav
683899|Metopothrix|aurantiaca|Orange-fronted Plushcrown|1.4898|-75.6801|//xeno-canto.org/683899|https://xeno-canto.org/683899/download|XC683899-Metopothrix aurantiaca - san jorge clean.mp3
359227|Xenerpestes|minlosi|Double-banded Greytail|8.0196|-77.7324|//xeno-canto.org/359227|https://xeno-canto.org/359227/download|XC359227-Double-banded Greytail (song, Panama, Cerro Pirre lower, dec2016, 1).MP3
264538|Xenerpestes|singularis|Equatorial Greytail|-4.108|-78.964|//xeno-canto.org/264538|https://xeno-canto.org/264538/download|XC264538-59.034.01.Equatorial_Graytail.mp3
86138|Siptornis|striaticollis|Spectacled Prickletail|-3.9209|-78.6051|//xeno-canto.org/86138|https://xeno-canto.org/86138/download|Spectacled Prickletail2011-8-9-1-1.mp3
263401|Roraimia|adusta|Roraiman Barbtail|5.3779|-59.9838|//xeno-canto.org/263401|https://xeno-canto.org/263401/download|XC263401-GY2014_JRS 04.mp3
835423|Thripophaga|macroura|Striated Softtail|-14.6558|-40.2293|//xeno-canto.org/835423|https://xeno-canto.org/835423/download|XC835423-T.-macroura.wav
693918|Thripophaga|cherriei|Orinoco Softtail|3.8627|-67.9688|//xeno-canto.org/693918|https://xeno-canto.org/693918/download|XC693918-LS_59076 Orinoco Softtail song and call A.mp3
190754|Thripophaga|amacurensis|Delta Amacuro Softtail|8.464|-61.3569|//xeno-canto.org/190754|https://xeno-canto.org/190754/download|XC190754-Softtail, Delta Amacuro T5142 edited.mp3
442942|Thripophaga|fusciceps|Plain Softtail|-14.6386|-66.2843|//xeno-canto.org/442942|https://xeno-canto.org/442942/download|XC442942-ThripfusRattleBeni.mp3
841335|Thripophaga|berlepschi|Russet-mantled Softtail|-5.8014|-78.0298|//xeno-canto.org/841335|https://xeno-canto.org/841335/download|XC841335-Russet-mantled-Softtail,-San-Lorenzo,-231110-022.wav
455614|Limnoctites|rectirostris|Straight-billed Reedhaunter|-34.4896|-54.1294|//xeno-canto.org/455614|https://xeno-canto.org/455614/download|XC455614-1015 Limnoctites, song in first half only, better.MP3
349725|Limnoctites|sulphuriferus|Sulphur-bearded Reedhaunter|-34.8338|-55.95|//xeno-canto.org/349725|https://xeno-canto.org/349725/download|XC349725-Curutié Ocráceo Plus.mp3
221716|Cranioleuca|marcapatae|Marcapata Spinetail|-13.1666666667|-72.3333333333|//xeno-canto.org/221716|https://xeno-canto.org/221716/download|XC221716-Marcapata Spinetail A 5388.mp3
956987|Cranioleuca|albiceps|Light-crowned Spinetail|-16.2994|-67.8189|//xeno-canto.org/956987|https://xeno-canto.org/956987/download|XC956987-240905_7109_2.wav
520231|Cranioleuca|vulpina|Rusty-backed Spinetail|-13.5171|-61.8719|//xeno-canto.org/520231|https://xeno-canto.org/520231/download|XC520231-onbekend 55505.mp3
496268|Cranioleuca|dissita|Coiba Spinetail|7.4779|-81.7225|//xeno-canto.org/496268|https://xeno-canto.org/496268/download|XC496268-190709_05_Coiba Spinetail_Isla de Coiba, Panama_8 July 2019.mp3
264533|Cranioleuca|vulpecula|Parker's Spinetail|-0.504|-76.406|//xeno-canto.org/264533|https://xeno-canto.org/264533/download|XC264533-59.025.01.Parker's_Spinetail.mp3
364804|Cranioleuca|subcristata|Crested Spinetail|10.2944|-68.6532|//xeno-canto.org/364804|https://xeno-canto.org/364804/download|XC364804-214 17de11de2016 9y12 Cranioleuca subcristata.MP3
924288|Cranioleuca|pyrrhophia|Stripe-crowned Spinetail|-34.0796|-54.6076|//xeno-canto.org/924288|https://xeno-canto.org/924288/download|XC924288-Cranioleuca-pyrrhophia.mp3
296374|Cranioleuca|henricae|Bolivian Spinetail|-16.8917|-67.1417|//xeno-canto.org/296374|https://xeno-canto.org/296374/download|XC296374-BolivianSpinetail_Bolivia_051115_song5.mp3
563846|Cranioleuca|obsoleta|Olive Spinetail|-28.5448|-57.1712|//xeno-canto.org/563846|https://xeno-canto.org/563846/download|XC563846-CraniobsoletaTape10IberaApipeIguazu.mp3
913683|Cranioleuca|pallida|Pallid Spinetail|-23.5849|-45.8244|//xeno-canto.org/913683|https://xeno-canto.org/913683/download|XC913683-pallid.wav
16822|Cranioleuca|semicinerea|Grey-headed Spinetail|-4.2334|-38.9167|//xeno-canto.org/16822|https://xeno-canto.org/16822/download|Gray-headedSpinetailHoyer.mp3
936813|Cranioleuca|albicapilla|Creamy-crested Spinetail|-13.4805|-71.9652|//xeno-canto.org/936813|https://xeno-canto.org/936813/download|XC936813-Cranioleuca-albicapila.wav
387216|Cranioleuca|erythrops|Red-faced Spinetail|-0.0436|-78.7767|//xeno-canto.org/387216|https://xeno-canto.org/387216/download|XC387216-Red-faced Spinetail, 22.09., after playback, song, Mindo.mp3
247210|Cranioleuca|demissa|Tepui Spinetail|5.9507|-61.4304|//xeno-canto.org/247210|https://xeno-canto.org/247210/download|XC247210-Tepui-Spinetail 1.mp3
481616|Cranioleuca|hellmayri|Streak-capped Spinetail|11.1089|-74.0593|//xeno-canto.org/481616|https://xeno-canto.org/481616/download|XC481616-rdbpar_2019-05-31_10h35_StreakcappedSpinetail_song.mp3
545522|Cranioleuca|curtata|Ash-browed Spinetail|-4.108|-78.964|//xeno-canto.org/545522|https://xeno-canto.org/545522/download|XC545522-200128_0469_AshBrowedSpinetail_song_BombuscaroPodocarpus_20200128_0717.mp3
856005|Cranioleuca|antisiensis|Line-cheeked Spinetail|-7.1121|-78.4292|//xeno-canto.org/856005|https://xeno-canto.org/856005/download|XC856005-Line-cheeked-Spinetail,-Cajamarca,-231205-000.wav
900257|Cranioleuca|gutturata|Speckled Spinetail|-1.1405|-77.9542|//xeno-canto.org/900257|https://xeno-canto.org/900257/download|XC900257-MONO-229_-T-gutturata.wav
579190|Cranioleuca|muelleri|Scaled Spinetail|-2.3564|-54.5631|//xeno-canto.org/579190|https://xeno-canto.org/579190/download|XC579190-Cranioleuca muelleri.mp3
929428|Pseudasthenes|humicola|Dusky-tailed Canastero|-33.4259|-70.6367|//xeno-canto.org/929428|https://xeno-canto.org/929428/download|XC929428-190101_010_Tr4---Canastero-Chileno---Canto.wav
45206|Pseudasthenes|patagonica|Patagonian Canastero|-42.796|-65.016|//xeno-canto.org/45206|https://xeno-canto.org/45206/download|Asthenes patagonica_Patagonian Canastero_Alrededores de Puerto Madryn_Chubut_Argentina_30NOV2003_BBernabe Lopez-Lanus.mp3
59861|Pseudasthenes|steinbachi|Steinbach's Canastero|-32.9538|-69.207687|//xeno-canto.org/59861|https://xeno-canto.org/59861/download|CANASTERO Steinbachs_04_Potrerillos_Mendoza_AR_15FEB04_99proc_Alvaro Jaramillo.mp3
377481|Pseudasthenes|cactorum|Cactus Canastero|-11.3481|-77.3602|//xeno-canto.org/377481|https://xeno-canto.org/377481/download|XC377481-2008-07-04-Cactus Canastero-SOlmstead.mp3
824561|Spartonoica|maluroides|Bay-capped Wren-Spinetail|-31.2595|-50.9729|//xeno-canto.org/824561|https://xeno-canto.org/824561/download|XC824561-230802_04_Bay-capped-Wren-Spinetail_PARNA-Lagoa-do-Peixe,-RS,-Brazil_1-August-2023.wav
419259|Pseudoseisura|cristata|Caatinga Cacholote|-16.2794|-39.6105|//xeno-canto.org/419259|https://xeno-canto.org/419259/download|XC419259-962 Pseudoseisura cristata(song in resp playb)Landirana_EunapolisBA150813.mp3
878525|Pseudoseisura|unirufa|Grey-crested Cacholote|-10.7954|-65.3294|//xeno-canto.org/878525|https://xeno-canto.org/878525/download|XC878525-Casaca-de-couro-de-crista-cinza-(Pseudoseisura-unirufa).mp3
831031|Pseudoseisura|lophotes|Brown Cacholote|-31.8168|-64.4233|//xeno-canto.org/831031|https://xeno-canto.org/831031/download|XC831031-163--cacholotteSTE-072..mp3
273332|Pseudoseisura|gutturalis|White-throated Cacholote|-26.02|-65.975|//xeno-canto.org/273332|https://xeno-canto.org/273332/download|XC273332-White-throated Cachalote song A.mp3
972553|Certhiaxis|cinnamomeus|Yellow-chinned Spinetail|-28.5333|-57.1297|//xeno-canto.org/972553|https://xeno-canto.org/972553/download|XC972553-Yellow-chinned-Spinteail-(song,-Argentina,-Ibera,-221219_015).wav
504611|Certhiaxis|mustelinus|Red-and-white Spinetail|-3.2386|-59.929|//xeno-canto.org/504611|https://xeno-canto.org/504611/download|XC504611-LS110831 Red and White Spinetail Ilhas.mp3
854957|Mazaria|propinqua|White-bellied Spinetail|-9.4493|-64.3728|//xeno-canto.org/854957|https://xeno-canto.org/854957/download|XC854957-MixPre-006_mazaria.wav
229387|Schoeniophylax|phryganophilus|Chotoy Spinetail|-16.6666666667|-56.8333333333|//xeno-canto.org/229387|https://xeno-canto.org/229387/download|XC229387-Chotoy Spinetail A 5067.mp3
542182|Synallaxis|scutata|Ochre-cheeked Spinetail|-16.8137|-41.9068|//xeno-canto.org/542182|https://xeno-canto.org/542182/download|XC542182-Synallaxis scutata - 26082011 - Araçuai - MG.mp3
956285|Synallaxis|cinerascens|Grey-bellied Spinetail|-26.0972|-55.443|//xeno-canto.org/956285|https://xeno-canto.org/956285/download|XC956285-Synallaxis-cinerascens.mp3
443338|Synallaxis|gujanensis|Plain-crowned Spinetail|-14.6386|-66.2843|//xeno-canto.org/443338|https://xeno-canto.org/443338/download|XC443338-SynallaxisgujaBeni68.mp3
428171|Synallaxis|albilora|White-lored Spinetail|-16.5031|-56.7455|//xeno-canto.org/428171|https://xeno-canto.org/428171/download|XC428171-joao do pantanal.mp3
823121|Synallaxis|maranonica|Maranon Spinetail|-4.9449|-79.0792|//xeno-canto.org/823121|https://xeno-canto.org/823121/download|XC823121-ma.mp3
608574|Synallaxis|hypochondriaca|Great Spinetail|-7.3156|-78.1848|//xeno-canto.org/608574|https://xeno-canto.org/608574/download|XC608574-Great Spinetail_SanMarcos_Pe_16aug2013_FSchmitt.mp3
858175|Synallaxis|stictothorax|Necklaced Spinetail|-1.6749|-80.8051|//xeno-canto.org/858175|https://xeno-canto.org/858175/download|XC858175-MONO-220_Synallaxis-stictothorax_canto-y-llamados.wav
44459|Synallaxis|zimmeri|Russet-bellied Spinetail|-9.8501|-77.7834|//xeno-canto.org/44459|https://xeno-canto.org/44459/download|Russet-bellied Spinetail2010-1-26-4.mp3
396577|Synallaxis|brachyura|Slaty Spinetail|5.0677|-75.5293|//xeno-canto.org/396577|https://xeno-canto.org/396577/download|XC396577-X_023_GIET_171113_007_2017_11_13_SYNALLAXIS BRACHYURA.mp3
802243|Synallaxis|subpudica|Silvery-throated Spinetail|4.8376|-74.3775|//xeno-canto.org/802243|https://xeno-canto.org/802243/download|XC802243-Synallaxis_subpudica.mp3
974303|Synallaxis|hellmayri|Red-shouldered Spinetail|-8.8322|-42.5476|//xeno-canto.org/974303|https://xeno-canto.org/974303/download|XC974303-09-02-2025-14e26-Joao-xique-xique-CORONEL-JOSE-DIAS.mp3
971724|Synallaxis|ruficapilla|Rufous-capped Spinetail|-27.438|-55.572|//xeno-canto.org/971724|https://xeno-canto.org/971724/download|XC971724-Rufous-capped-Spinetail-(song,-Argentina,-Cerro-de-Santa-Ana,-221218_006).wav
938458|Synallaxis|cinerea|Bahia Spinetail|-15.3915|-39.5643|//xeno-canto.org/938458|https://xeno-canto.org/938458/download|XC938458-Synallaxis-cinerea_Serra-Bonita_MixPre-5453.wav
843883|Synallaxis|infuscata|Pinto's Spinetail|-8.7158|-35.8427|//xeno-canto.org/843883|https://xeno-canto.org/843883/download|XC843883-tatac.wav
566183|Synallaxis|moesta|Dusky Spinetail|-4.3109|-78.6445|//xeno-canto.org/566183|https://xeno-canto.org/566183/download|XC566183-200201_0565_DuskySpinetail_song_YankuamMaycu_20200201_1611.mp3
247159|Synallaxis|macconnelli|McConnell's Spinetail|5.9507|-61.4304|//xeno-canto.org/247159|https://xeno-canto.org/247159/download|XC247159-McConnell's-Spinetail 1.mp3
693588|Synallaxis|cabanisi|Cabanis's Spinetail|-14.9866|-68.4373|//xeno-canto.org/693588|https://xeno-canto.org/693588/download|XC693588-211209_4851.mp3
862573|Synallaxis|hypospodia|Cinereous-breasted Spinetail|-13.2503|-64.6588|//xeno-canto.org/862573|https://xeno-canto.org/862573/download|XC862573-240110_6152.wav
972632|Synallaxis|spixi|Spix's Spinetail|-34.203|-58.8842|//xeno-canto.org/972632|https://xeno-canto.org/972632/download|XC972632-Spix-s-Spinetail-(call,-Argentina,-Otamendi,-221223_005).wav
565847|Synallaxis|albigularis|Dark-breasted Spinetail|-4.2823|-78.6357|//xeno-canto.org/565847|https://xeno-canto.org/565847/download|XC565847-200201_0558_DarkBreastedSpinetail_song_YankuamMaycu_20200201_0944.mp3
941048|Synallaxis|albescens|Pale-breasted Spinetail|-32.8606|-60.6486|//xeno-canto.org/941048|https://xeno-canto.org/941048/download|XC941048-Synallaxisalbacens28deSeptiembre2024Isla.wav
971119|Synallaxis|frontalis|Sooty-fronted Spinetail|-24.8287|-65.2339|//xeno-canto.org/971119|https://xeno-canto.org/971119/download|XC971119-Sooty-fronted-Spinetail-(song,-Argentina,-Finca-La-Montana,-221211_019).wav
554765|Synallaxis|azarae|Azara's Spinetail|6.3454|-75.4603|//xeno-canto.org/554765|https://xeno-canto.org/554765/download|XC554765-chamicero.mp3
23242|Synallaxis|courseni|Apurimac Spinetail|-13.5|-72.93333|//xeno-canto.org/23242|https://xeno-canto.org/23242/download|LLOYDApurimacspinetail2008.mp3
838681|Synallaxis|candei|White-whiskered Spinetail|11.4947|-69.5128|//xeno-canto.org/838681|https://xeno-canto.org/838681/download|XC838681-Synallaxis-candei-2-20230316_113252.mp3
955825|Synallaxis|erythrothorax|Rufous-breasted Spinetail|14.5239|-91.1392|//xeno-canto.org/955825|https://xeno-canto.org/955825/download|XC955825-1525-Rufous-breasted-spinetail.mp3
466932|Synallaxis|kollari|Hoary-throated Spinetail|3.473|-60.8972|//xeno-canto.org/466932|https://xeno-canto.org/466932/download|XC466932-snallaxis kollari.mp3
959616|Synallaxis|tithys|Blackish-headed Spinetail|-1.9928|-80.423|//xeno-canto.org/959616|https://xeno-canto.org/959616/download|XC959616-MONO-243_S-tithys.wav
378985|Synallaxis|fuscorufa|Rusty-headed Spinetail|11.1049|-74.0611|//xeno-canto.org/378985|https://xeno-canto.org/378985/download|XC378985-Rusty-headedSpinetail.mp3
530395|Synallaxis|unirufa|Rufous Spinetail|5.1339|-73.2891|//xeno-canto.org/530395|https://xeno-canto.org/530395/download|XC530395-LS111967_SEF1_1150-30June2019_Rufous spinetail.mp3
230199|Synallaxis|castanea|Black-throated Spinetail|10.4|-67.3333333333|//xeno-canto.org/230199|https://xeno-canto.org/230199/download|XC230199-Black-throated Spinetail A 5115.mp3
167592|Synallaxis|cinnamomea|Stripe-breasted Spinetail|4.3299|-74.4943|//xeno-canto.org/167592|https://xeno-canto.org/167592/download|XC167592-Synallaxis cinnamomeus, llamado y canto.mp3
482119|Synallaxis|rutilans|Ruddy Spinetail|-8.9828|-62.5856|//xeno-canto.org/482119|https://xeno-canto.org/482119/download|XC482119-1227 Synallaxis rutilans amazonica(song)Manoa_CujubimRO_081114_FIG.mp3
554574|Synallaxis|cherriei|Chestnut-throated Spinetail|-11.5413|-73.1573|//xeno-canto.org/554574|https://xeno-canto.org/554574/download|XC554574-WS111796-05-Synallaxis-cherriei.mp3
303391|Euchrepomis|callinota|Rufous-rumped Antwren|1.212|-76.7703|//xeno-canto.org/303391|https://xeno-canto.org/303391/download|XC303391-Rufous-rumped Antwren 230116.MP3
591990|Euchrepomis|humeralis|Chestnut-shouldered Antwren|-4.2889|-70.2948|//xeno-canto.org/591990|https://xeno-canto.org/591990/download|XC591990-Euchrepornis humeralis_Palmari_1107 2.mp3
69597|Euchrepomis|sharpei|Yellow-rumped Antwren|-13.1|-71.5|//xeno-canto.org/69597|https://xeno-canto.org/69597/download|Terenura_sharpei_2003b-FRL_PE_15_1357-1428_1_S.mp3
421083|Euchrepomis|spodioptila|Ash-winged Antwren|0.5362|-76.1808|//xeno-canto.org/421083|https://xeno-canto.org/421083/download|XC421083-terenura spodioptila.mp3
830570|Myrmornis|torquata|Wing-banded Antbird|-6.0806|-50.0454|//xeno-canto.org/830570|https://xeno-canto.org/830570/download|XC830570-08-09-2023-14e23--Pinto-do-mato-carijo-(Myrmornis-torquata)-TRILHA-CASTANHEIRA-PARAUAPEBAS.mp3
514700|Pygiptila|stellaris|Spot-winged Antshrike|-13.6263|-62.1186|//xeno-canto.org/514700|https://xeno-canto.org/514700/download|XC514700-Spot-winged Antshrike_1.mp3
973324|Thamnistes|anabatinus|Russet Antshrike|||//xeno-canto.org/973324|https://xeno-canto.org/973324/download|XC973324-Russet-Anshrike-ESQUIPULAS-2025.mp3
763223|Thamnistes|rufescens|Rufescent Antshrike|-7.3984|-76.2996|//xeno-canto.org/763223|https://xeno-canto.org/763223/download|XC763223-Thamnites-rufescens_Plataforma_MixPre-1268.wav
536758|Microrhopias|quixensis|Dot-winged Antwren|-8.7512|-68.9938|//xeno-canto.org/536758|https://xeno-canto.org/536758/download|XC536758-2166 Microrhopias quixensis (song in resp pb)_UPP_SeringalMacapa_Pauini_AM_270617_FIG.mp3
900259|Neoctantes|niger|Black Bushbird|-1.1405|-77.9542|//xeno-canto.org/900259|https://xeno-canto.org/900259/download|XC900259-MONO-240_-N-niger.wav
976937|Clytoctantes|alixii|Recurve-billed Bushbird|8.2031|-73.3798|//xeno-canto.org/976937|https://xeno-canto.org/976937/download|XC976937-250112_3072_2.wav
801695|Clytoctantes|atrogularis|Rondonia Bushbird|-9.3551|-64.4319|//xeno-canto.org/801695|https://xeno-canto.org/801695/download|XC801695-230426-111504_choca-de-garganta-preta-(fêmea).mp3
456879|Epinecrophylla|fulviventris|Checker-throated Stipplethroat|9.222|-80.024|//xeno-canto.org/456879|https://xeno-canto.org/456879/download|XC456879-Checker-throated Antwren, song2, male, Achiote, 190211-021.mp3
636932|Epinecrophylla|gutturalis|Brown-bellied Stipplethroat|-1.66|-56.603|//xeno-canto.org/636932|https://xeno-canto.org/636932/download|XC636932-Epinechrophylla gutturalis STE-101.mp3
536101|Epinecrophylla|leucophthalma|White-eyed Stipplethroat|-8.7512|-68.9938|//xeno-canto.org/536101|https://xeno-canto.org/536101/download|XC536101-1674 Epinecrophylla leucophthalma (song)Boca_do_Acre_AM_230516_FIG.mp3
478370|Epinecrophylla|haematonota|Rufous-backed Stipplethroat|-0.4714|-76.4603|//xeno-canto.org/478370|https://xeno-canto.org/478370/download|XC478370-Yasuni Antwren, song, 190531-009.mp3
